metric,metric_group,metric_direction,model,seed_count_with_complete_budget_trend,is_primary_trend_metric,mean_10m,mean_25m,mean_50m,std_10m,std_25m,std_50m,mean_delta_25m_minus_10m,mean_delta_50m_minus_25m,mean_delta_50m_minus_10m,ci95_low_delta_50m_minus_10m,ci95_high_delta_50m_minus_10m,mean_slope_per_log10_token,std_slope_per_log10_token,ci95_low_slope_per_log10_token,ci95_high_slope_per_log10_token,median_slope_per_log10_token,exact_sign_flip_p_value_for_slope,exact_sign_flip_p_value_for_50m_minus_10m_delta,directional_improvement_50m_vs_10m_seed_count,directional_worsening_50m_vs_10m_seed_count
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,10,True,0.07336747783330798,0.18341869458326995,0.3668298766252914,0.0,0.0,0.0,0.11005121674996196,0.18341118204202142,0.2934623987919834,0.2934623987919834,0.2934623987919834,0.41235700143241577,0.0,0.41235700143241577,0.41235700143241577,0.41235700143241577,0.001953125,0.001953125,,
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,10,True,0.12724968809754159,0.31812422024385395,0.6362354106199937,0.0,0.0,0.0,0.19087453214631236,0.3181111903761397,0.5089857225224521,0.5089857225224521,0.5089857225224521,0.7151983599099628,0.0,0.7151983599099628,0.7151983599099628,0.7151983599099628,0.001953125,0.001953125,,
tokens_per_activated_parameter,efficiency,descriptive_only,mla_moe_220m,10,True,0.10515236918538137,0.26288092296345345,0.5257510787377624,0.0,0.0,0.0,0.15772855377807204,0.26287015577430894,0.420598709552381,0.420598709552381,0.420598709552381,0.5910018571077706,0.0,0.5910018571077706,0.5910018571077706,0.5910018571077706,0.001953125,0.001953125,,
tokens_per_activated_parameter,efficiency,descriptive_only,v3_routing_220m,10,True,0.12724968809754159,0.31812422024385395,0.6362354106199937,0.0,0.0,0.0,0.19087453214631236,0.3181111903761397,0.5089857225224521,0.5089857225224521,0.5089857225224521,0.7151983599099628,0.0,0.7151983599099628,0.7151983599099628,0.7151983599099628,0.001953125,0.001953125,,
tokens_per_total_parameter,efficiency,descriptive_only,dense_121m,10,True,0.08268510698645128,0.20671276746612816,0.41341706830241953,0.0,0.0,0.0,0.12402766047967691,0.20670430083629135,0.33073196131596827,0.33073196131596827,0.33073196131596827,0.464726112808698,0.0,0.464726112808698,0.464726112808698,0.464726112808698,0.001953125,0.001953125,,
tokens_per_total_parameter,efficiency,descriptive_only,mla_121m,10,True,0.07275097540762261,0.18187743851905652,0.3637474276242888,0.0,0.0,0.0,0.1091264631114339,0.18186998910523228,0.2909964522166662,0.2909964522166662,0.2909964522166662,0.4088919907882033,0.0,0.4088919907882033,0.4088919907882033,0.4088919907882034,0.001953125,0.001953125,,
tokens_per_total_parameter,efficiency,descriptive_only,mtp_121m,10,True,0.07336747783330798,0.18341869458326995,0.3668298766252914,0.0,0.0,0.0,0.11005121674996196,0.18341118204202142,0.2934623987919834,0.2934623987919834,0.2934623987919834,0.41235700143241577,0.0,0.41235700143241577,0.41235700143241577,0.41235700143241577,0.001953125,0.001953125,,
tokens_per_total_parameter,efficiency,descriptive_only,moe_220m,10,True,0.04542605532666548,0.1135651383166637,0.22712562518387763,0.0,0.0,0.0,0.06813908298999823,0.1135604868672139,0.18169956985721214,0.18169956985721214,0.18169956985721214,0.2553141053037917,0.0,0.2553141053037917,0.2553141053037917,0.2553141053037917,0.001953125,0.001953125,,
tokens_per_total_parameter,efficiency,descriptive_only,mla_moe_220m,10,True,0.04225606543935426,0.10564016359838566,0.21127600034182153,0.0,0.0,0.0,0.0633840981590314,0.10563583674343588,0.16901993490246728,0.16901993490246728,0.16901993490246728,0.2374973891905209,0.0,0.2374973891905209,0.2374973891905209,0.23749738919052088,0.001953125,0.001953125,,
tokens_per_total_parameter,efficiency,descriptive_only,v3_routing_220m,10,True,0.04542605532666548,0.1135651383166637,0.22712562518387763,0.0,0.0,0.0,0.06813908298999823,0.1135604868672139,0.18169956985721214,0.18169956985721214,0.18169956985721214,0.2553141053037917,0.0,0.2553141053037917,0.2553141053037917,0.2553141053037917,0.001953125,0.001953125,,
tokens_per_trainable_parameter,efficiency,descriptive_only,dense_121m,10,True,0.08268510698645128,0.20671276746612816,0.41341706830241953,0.0,0.0,0.0,0.12402766047967691,0.20670430083629135,0.33073196131596827,0.33073196131596827,0.33073196131596827,0.464726112808698,0.0,0.464726112808698,0.464726112808698,0.464726112808698,0.001953125,0.001953125,,
tokens_per_trainable_parameter,efficiency,descriptive_only,mla_121m,10,True,0.07275097540762261,0.18187743851905652,0.3637474276242888,0.0,0.0,0.0,0.1091264631114339,0.18186998910523228,0.2909964522166662,0.2909964522166662,0.2909964522166662,0.4088919907882033,0.0,0.4088919907882033,0.4088919907882033,0.4088919907882034,0.001953125,0.001953125,,
tokens_per_trainable_parameter,efficiency,descriptive_only,mtp_121m,10,True,0.07336747783330798,0.18341869458326995,0.3668298766252914,0.0,0.0,0.0,0.11005121674996196,0.18341118204202142,0.2934623987919834,0.2934623987919834,0.2934623987919834,0.41235700143241577,0.0,0.41235700143241577,0.41235700143241577,0.41235700143241577,0.001953125,0.001953125,,
tokens_per_trainable_parameter,efficiency,descriptive_only,moe_220m,10,True,0.04542605532666548,0.1135651383166637,0.22712562518387763,0.0,0.0,0.0,0.06813908298999823,0.1135604868672139,0.18169956985721214,0.18169956985721214,0.18169956985721214,0.2553141053037917,0.0,0.2553141053037917,0.2553141053037917,0.2553141053037917,0.001953125,0.001953125,,
tokens_per_trainable_parameter,efficiency,descriptive_only,mla_moe_220m,10,True,0.04225606543935426,0.10564016359838566,0.21127600034182153,0.0,0.0,0.0,0.0633840981590314,0.10563583674343588,0.16901993490246728,0.16901993490246728,0.16901993490246728,0.2374973891905209,0.0,0.2374973891905209,0.2374973891905209,0.23749738919052088,0.001953125,0.001953125,,
tokens_per_trainable_parameter,efficiency,descriptive_only,v3_routing_220m,10,True,0.04542605532666548,0.1135651383166637,0.22712562518387763,0.0,0.0,0.0,0.06813908298999823,0.1135604868672139,0.18169956985721214,0.18169956985721214,0.18169956985721214,0.2553141053037917,0.0,0.2553141053037917,0.2553141053037917,0.2553141053037917,0.001953125,0.001953125,,
total_parameters,efficiency,descriptive_only,dense_121m,10,False,120945408.0,120945408.0,120945408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
total_parameters,efficiency,descriptive_only,mla_121m,10,False,137460480.0,137460480.0,137460480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
total_parameters,efficiency,descriptive_only,mtp_121m,10,False,136305408.0,136305408.0,136305408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
total_parameters,efficiency,descriptive_only,moe_220m,10,False,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
total_parameters,efficiency,descriptive_only,mla_moe_220m,10,False,236661504.0,236661504.0,236661504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
total_parameters,efficiency,descriptive_only,v3_routing_220m,10,False,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
train_loss,optimization,lower_is_better,dense_121m,10,False,4.783436632156372,4.39507360458374,4.250305151939392,0.2436563967599736,0.1500282595915907,0.28403431146601127,-0.38836302757263186,-0.14476845264434815,-0.53313148021698,-0.8094503246811355,-0.25681263575282437,-0.7738862960635158,0.5442249822747292,-1.1632013955256595,-0.3845711966013721,-0.850330711955448,0.0078125,0.0078125,8,2
train_loss,optimization,lower_is_better,mla_121m,10,False,5.040516805648804,4.692891836166382,4.4685547828674315,0.21103175403153357,0.16565659559565407,0.2600326490002638,-0.3476249694824219,-0.2243370532989502,-0.5719620227813721,-0.8205921362784867,-0.3233319092842575,-0.8211825550200421,0.4871041718766869,-1.1696358882903388,-0.4727292217497454,-0.8696902800351876,0.00390625,0.005859375,9,1
train_loss,optimization,lower_is_better,mtp_121m,10,False,6.418575429916382,5.961048030853272,5.776870965957642,0.3314694591275605,0.2068573753662213,0.36279038430938626,-0.45752739906311035,-0.18417706489562988,-0.6417044639587403,-0.9946295229424301,-0.2887794049750504,-0.9301850499553961,0.6939714068144006,-1.4266222883536994,-0.4337478115570927,-1.0977729159092986,0.0078125,0.0078125,8,2
train_loss,optimization,lower_is_better,moe_220m,10,False,4.844842052459716,4.498036241531372,4.33294448852539,0.25030779114380936,0.1487522610193775,0.2882036605485092,-0.3468058109283447,-0.16509175300598145,-0.5118975639343262,-0.7914908286413405,-0.23230429922731194,-0.7396353817756978,0.5468828272928268,-1.1308517890264893,-0.3484189745249063,-0.8880362471471976,0.0078125,0.0078125,8,2
train_loss,optimization,lower_is_better,mla_moe_220m,10,False,5.141529083251953,4.798297262191772,4.581522035598755,0.2171560558793665,0.15939096261384716,0.27351930098740457,-0.3432318210601807,-0.21677522659301757,-0.5600070476531982,-0.8196280659774569,-0.3003860293289396,-0.8043959270255414,0.5064369572001092,-1.1666791017882467,-0.4421127522628361,-0.8698098259295748,0.0078125,0.0078125,8,2
train_loss,optimization,lower_is_better,v3_routing_220m,10,False,4.750471210479736,4.367259359359741,4.231369972229004,0.2544398591797431,0.14061415353877937,0.28072694864281195,-0.3832118511199951,-0.1358893871307373,-0.5191012382507324,-0.7972817374987293,-0.24092073900273553,-0.7541862752631997,0.5487470873177667,-1.1467362937973231,-0.3616362567290762,-0.8110423857113918,0.0078125,0.0078125,8,2
train_tokens_per_second,efficiency,higher_is_better,dense_121m,10,True,4278.740416158377,4342.190258514451,4336.039061179903,39.1825845432877,10.731183548548854,42.80169425371493,63.44984235607417,-6.1511973345488515,57.29864502152532,0.956016211989585,113.64127383106106,86.02659368228946,111.35063391638101,6.371148728009587,165.68203863656933,138.69032005478527,0.0390625,0.05078125,7,3
train_tokens_per_second,efficiency,higher_is_better,mla_121m,10,True,3684.3895851882507,3725.4992846661785,3733.798028851567,25.498893885868494,11.275307916536727,12.40914235201808,41.10969947792792,8.29874418538825,49.40844366331616,29.758205781451643,69.05868154518069,72.39308014623478,40.676269717948884,43.29502969511056,101.491130597359,76.67855498248906,0.001953125,0.001953125,10,0
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,10,True,3735.8765405676468,3772.8460032114863,3768.919004899259,25.668438718885046,12.378184005812988,36.850617582197955,36.969462643839776,-3.9269983122272607,33.04246433161252,-9.572492094990224,75.65742075821527,49.658940167964445,84.04313640644469,-10.461897858299807,109.7797781942287,97.38716904118995,0.095703125,0.11328125,7,3
train_tokens_per_second,efficiency,higher_is_better,moe_220m,10,True,3023.995959906783,3052.1035034490474,3012.490968096778,18.130028354035698,11.424511741303773,149.36319702773838,28.10754354226474,-39.61253535226929,-11.50499181000455,-116.73036687741681,93.7203832574077,-11.90600694474167,199.4711329401542,-154.5990594316646,130.78704554218126,43.5410863640505,0.982421875,0.98046875,6,4
train_tokens_per_second,efficiency,higher_is_better,mla_moe_220m,10,True,2719.3842845424306,2738.966502299117,2743.5479275268617,13.9578536354226,8.0127977888885,5.4951544515017,19.582217756686486,4.58142522774433,24.163642984430815,12.039297102546858,36.28798886631478,35.33578476983568,25.13439905552011,17.355718828501566,53.3158507111698,30.315600239414515,0.001953125,0.001953125,10,0
train_tokens_per_second,efficiency,higher_is_better,v3_routing_220m,10,True,3049.501247119281,3067.4539278085235,3070.286853406454,18.87279078720787,6.293679631323772,22.520305099092838,17.952680689242744,2.832925597930944,20.785606287173685,-7.817498171954778,49.38871074630215,30.541492772190395,56.32674034037673,-9.752229920095438,70.83521546447622,51.25457582287844,0.12109375,0.13671875,6,4
trainable_parameters,efficiency,descriptive_only,dense_121m,10,False,120945408.0,120945408.0,120945408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
trainable_parameters,efficiency,descriptive_only,mla_121m,10,False,137460480.0,137460480.0,137460480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
trainable_parameters,efficiency,descriptive_only,mtp_121m,10,False,136305408.0,136305408.0,136305408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
trainable_parameters,efficiency,descriptive_only,moe_220m,10,False,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
trainable_parameters,efficiency,descriptive_only,mla_moe_220m,10,False,236661504.0,236661504.0,236661504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
trainable_parameters,efficiency,descriptive_only,v3_routing_220m,10,False,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
validation_loss,quality,lower_is_better,dense_121m,10,True,4.892842433929443,4.5179269212087,4.315279487133027,0.08276704565633804,0.04870433881552292,0.0483989633851539,-0.37491551272074364,-0.20264743407567334,-0.577562946796417,-0.6283660658523442,-0.5267598277404897,-0.832362577519808,0.10347817308732082,-0.9063864032531785,-0.7583387517864375,-0.8718137077674313,0.001953125,0.001953125,10,0
validation_loss,quality,lower_is_better,mla_121m,10,True,5.135411156654358,4.798466234207153,4.520357712268829,0.07217791314076713,0.0496176767858367,0.07066680847305075,-0.3369449224472045,-0.278108521938324,-0.6150534443855286,-0.664035459831217,-0.5660714289398401,-0.878205548781,0.10081374370967001,-0.9503233565586451,-0.8060877410033549,-0.8609046259887339,0.001953125,0.001953125,10,0
validation_loss,quality,lower_is_better,mtp_121m,10,True,4.884302569389343,4.498425114949544,4.275159835100174,0.07847440774717546,0.03727476755047511,0.04432189939654918,-0.38587745443979904,-0.2232652798493704,-0.6091427342891694,-0.645205759220358,-0.5730797093579808,-0.8766210019139518,0.07789592587624995,-0.9323443904350969,-0.8208976133928066,-0.875593559992744,0.001953125,0.001953125,10,0
validation_loss,quality,lower_is_better,moe_220m,10,True,4.850161221504211,4.481191626866659,4.2753428983688355,0.07517212701878057,0.043647003158536764,0.047434134995509594,-0.3689695946375527,-0.20584872849782315,-0.5748183231353758,-0.6188395846711089,-0.5307970615996428,-0.8278599498877899,0.09056616018477837,-0.8926470780215779,-0.7630728217540018,-0.8491129853800286,0.001953125,0.001953125,10,0
validation_loss,quality,lower_is_better,mla_moe_220m,10,True,5.109729565620422,4.768939608256022,4.500372344493866,0.07687518570110208,0.043710821880548506,0.05063793203863851,-0.3407899573644004,-0.268567263762156,-0.6093572211265564,-0.6591078401000726,-0.5596066021530403,-0.8709874433609022,0.1012637780942103,-0.9434271863434444,-0.79854770037836,-0.8284763442795089,0.001953125,0.001953125,10,0
validation_loss,quality,lower_is_better,v3_routing_220m,10,True,4.879666081428528,4.49686453406016,4.285044194459916,0.07758405751941533,0.0433751684815191,0.04599658495453118,-0.3828015473683678,-0.21182033960024507,-0.5946218869686128,-0.653050940350377,-0.5361928335868487,-0.8565284692781219,0.11949003191219662,-0.942006488799005,-0.7710504497572388,-0.8385556672841166,0.001953125,0.001953125,10,0
validation_perplexity,quality,lower_is_better,dense_121m,10,True,133.7409097600871,91.74387579160643,74.91302921833709,10.962620776191544,4.508475428259416,3.596858436469052,-41.99703396848067,-16.830846573269348,-58.82788054175003,-65.76038333074837,-51.89537775275168,-85.2811959927036,14.311826831589604,-95.51926015347854,-75.04313183192866,-88.58805195953717,0.001953125,0.001953125,10,0
validation_perplexity,quality,lower_is_better,mla_121m,10,True,170.33007700029208,121.45949452961413,92.07667368891393,12.164633389298677,6.082158860758462,6.581277390409365,-48.87058247067793,-29.38282084070022,-78.25340331137815,-85.62198593313886,-70.88482068961744,-112.52282581352199,15.453710538688883,-123.57774436996513,-101.46790725707885,-111.05042111461809,0.001953125,0.001953125,10,0
validation_perplexity,quality,lower_is_better,mtp_121m,10,True,132.55871903273282,89.93079291038605,71.95394481771415,10.13809840102052,3.2732066170279177,3.095631064628686,-42.62792612234678,-17.9768480926719,-60.60477421501868,-66.27318035249654,-54.93636807754082,-87.77332856378584,12.049713833792751,-96.39317456954173,-79.15348255802995,-88.9387945714238,0.001953125,0.001953125,10,0
validation_perplexity,quality,lower_is_better,moe_220m,10,True,128.07852520762358,88.41611337360655,71.97709784301523,9.286612915582165,3.8951342996095146,3.3786916178790394,-39.662411834017036,-16.439015530591323,-56.101427364608355,-61.757805462092016,-50.445049267124695,-81.27771963196122,11.865398903649526,-89.76571467956899,-72.78972458435345,-85.13091998149261,0.001953125,0.001953125,10,0
validation_perplexity,quality,lower_is_better,mla_moe_220m,10,True,166.0677789316807,117.89531176065509,90.15447576736406,12.82376482799225,5.133920094999872,4.5556428470147265,-48.17246717102559,-27.740835993291036,-75.91330316431662,-84.1019842676041,-67.72462206102914,-109.25822610266214,17.06104960832386,-121.46296576277604,-97.05348644254823,-105.74361174919073,0.001953125,0.001953125,10,0
validation_perplexity,quality,lower_is_better,v3_routing_220m,10,True,131.9421796283517,89.8098725026525,72.67544847166057,10.1753421946894,3.784791144377163,3.3832015439122913,-42.1323071256992,-17.134424030991937,-59.26673115669113,-66.53610304239776,-51.9973592709845,-85.89399446451104,15.029663075950047,-96.64556774003228,-75.1424211889898,-83.68495205024763,0.001953125,0.001953125,10,0
